Incident Number,Date,Time Out,Time In,Location,Call Type,Response Area,Company Run #,Box or Street Assignment,Working Fire,Unit 1,Unit 1 Off ID,Unit 1 Dr ID,Unit 1 FF1 ID,Unit 1 FF2 ID,Unit 1 FF3 ID,Unit 1 FF4 ID,Unit 1 FF5 ID,Unit 1 FF6 ID,Unit 1 FF7 ID,Unit 1 Disposition,Unit 2,Unit 2 Off ID,Unit 2 Dr ID,Unit 2 FF1 ID,Unit 2 FF2 ID,Unit 2 FF3 ID,Unit 2 FF4 ID,Unit 2 FF5 ID,Unit 2 FF6 ID,Unit 2 FF7 ID,Unit 2 Disposition,Unit 3,Unit 3 Off ID,Unit 3 Dr ID,Unit 3 FF1 ID,Unit 3 FF2 ID,Unit 3 FF3 ID,Unit 3 FF4 ID,Unit 3 FF5 ID,Unit 3 FF6 ID,Unit 3 FF7 ID,Unit 3 Disposition,Unit 4,Unit 4 Off ID,Unit 4 Dr ID,Unit 4 FF1 ID,Unit 4 FF2 ID,Unit 4 FF3 ID,Unit 4 FF4 ID,Unit 4 FF5 ID,Unit 4 FF6 ID,Unit 4 FF7 ID,Unit 4 Disposition,Unit 5,Unit 5 Off ID,Unit 5 Dr ID,Unit 5 FF1 ID,Unit 5 FF2 ID,Unit 5 FF3 ID,Unit 5 FF4 ID,Unit 5 FF5 ID,Unit 5 FF6 ID,Unit 5 FF7 ID,Unit 5 Disposition,Remarks,Report by,Type of Incident,Box Area
153230327,19-Nov-15,00-Jan-00,00-Jan-00,8500 Paint Branch Pkwy,Structure Fire,University of Maryland,2045147,TRUE,FALSE,E122,21654,18044,21532,23182,23275,23162,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sparking outlet,21654,,12
153230384,19-Nov-15,00-Jan-00,00-Jan-00,4321 Hartwick Rd,Non-Emergency Incidents,City of College Park,2046148,FALSE,FALSE,TK12,21654,18044,22724,23162,23281,23276,23275,22679,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Occupant removed from elevator,21654,,12
153240016,20-Nov-15,00-Jan-00,00-Jan-00,5851 Riggs Rd,Hazmat / Hazardous Condition,Surrounding Area,2047149,FALSE,FALSE,HMSU12,23275,22724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Small fuel spill from gas pump, used 1/2 bucket of kitty litter, spill report completed, placed in career office",23275,,44
153240034,20-Nov-15,00-Jan-00,00-Jan-00,7201 Princeton Ave,EMS Assists,City of College Park,2048150,FALSE,FALSE,E122,21654,18044,23275,23276,23162,22485,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,11
153240238,20-Nov-15,00-Jan-00,00-Jan-00,8105 Tahona Dr,Structure Fire,Surrounding Area,2050152,TRUE,FALSE,TK12,21654,21021,23182,23275,18595,23440,22176,22098,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Small fire in the air conditioner,21654,,34
153240327,20-Nov-15,00-Jan-00,00-Jan-00,Baltimore Ave/University Blvd,Rescues,City of College Park,2051153,FALSE,FALSE,E122,21654,21021,22098,23048,23323,,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDO,21654,,11
153240328,20-Nov-15,00-Jan-00,00-Jan-00,9348 Cherry Hill Rd,Non-Emergency Incidents,City of College Park,2049151,FALSE,FALSE,E122,21654,21532,23440,22485,23276,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taken off fire watch,21654,,11
153240344,20-Nov-15,00-Jan-00,00-Jan-00,8125 48th Ave,Automatic Alarms,City of College Park,2052154,FALSE,FALSE,E122,21654,21532,22098,22679,23048,23440,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153240356,21-Nov-15,00-Jan-00,00-Jan-00,6515 Belcrest Rd,Structure Fire,Surrounding Area,2053155,TRUE,FALSE,TK12,21654,21021,22098,21532,23048,23162,23440,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,01
153250005,21-Nov-15,00-Jan-00,00-Jan-00,3 Fraternity Row,Automatic Alarms,University of Maryland,2054156,FALSE,FALSE,E122,21654,21021,23048,22098,23440,23162,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burnt Food,21654,,12
153250068,21-Nov-15,00-Jan-00,00-Jan-00,8300 Baltimore Ave,Structure Fire,City of College Park,2055157,TRUE,FALSE,E122,21654,21021,23275,22098,23162,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOTS,21654,,12
153250194,21-Nov-15,00-Jan-00,00-Jan-00,9769 Good Luck Rd,Structure Fire,Surrounding Area,2056158,TRUE,FALSE,TK12,21654,18044,21021,23182,23162,23281,23275,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,48
153250202,21-Nov-15,00-Jan-00,00-Jan-00,Baltimore Ave/Paint Branch Pkwy,EMS Assists,University of Maryland,2057159,FALSE,FALSE,E122,20100,21532,16284,22679,23323,23440,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
153250213,21-Nov-15,00-Jan-00,00-Jan-00,Rhode Island Ave/ Greenbelt Rd,Rescues,City of College Park,2057160,FALSE,FALSE,TK12,21654,18044,21021,23182,23275,23162,23281,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDO,21654,,11
153250393,21-Nov-15,00-Jan-00,00-Jan-00,6511 Sligo Pkwy,Structure Fire,Surrounding Area,2058161,TRUE,FALSE,TK12,21654,18044,21021,23182,22485,16284,23323,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,44
153250447,21-Nov-15,00-Jan-00,00-Jan-00,Knox Rd/Baltimore Ave,EMS Assists,City of College Park,2059162,FALSE,FALSE,E122,20100,20825,22176,21532,23162,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
153260225,22-Nov-15,00-Jan-00,00-Jan-00,4410 Oglethorpe St,Structure Fire,Surrounding Area,2061164,TRUE,FALSE,TK12,21654,18044,21532,22176,23162,23276,23440,22485,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,07
153260309,22-Nov-15,00-Jan-00,00-Jan-00,3621 Gallatin St,Structure Fire,Surrounding Area,2062165,TRUE,FALSE,TK12,21654,18044,21532,21021,23182,23276,22098,22485,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,01
153270013,23-Nov-15,00-Jan-00,00-Jan-00,9004 Breezewood Dr,Structure Fire,Surrounding Area,2063166,TRUE,FALSE,TK12,21654,18044,21021,22485,23440,23276,23182,22098,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,14
153270020,23-Nov-15,00-Jan-00,00-Jan-00,7745 Riverdale Rd,Structure Fire,Surrounding Area,2064167,TRUE,FALSE,TK12,21654,18044,23276,22098,23162,21532,22485,23182,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,28
153270257,23-Nov-15,00-Jan-00,00-Jan-00,9530 Baltimore Ave,Automatic Alarms,City of College Park,2065168,FALSE,FALSE,E122,15876,21532,22724,23275,23162,23323,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dry pipe valve serving 5th floor attic tripped, no signs of a head activating, dry pipe valve actively leaking, isolation valve shut, building placed on fire watch",15876,,11
153270347,23-Nov-15,00-Jan-00,00-Jan-00,Baltimore Ave/495,EMS Assists,City of College Park,2066169,FALSE,FALSE,E122,21654,21532,23182,23275,23276,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,11
153280018,24-Nov-15,00-Jan-00,00-Jan-00,4610 norwich road,EMS Assists,University of Maryland,2067170,FALSE,FALSE,E122,18044,21532,23182,22485,23048,,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIS by UMPD,18044,,12
153280069,24-Nov-15,00-Jan-00,00-Jan-00,IL 495 @ Riggs Road,Rescues,Surrounding Area,2068171,FALSE,FALSE,E122,15985,4820,22178,22146,21018,,,,,Emergency Operations Performed,HMSU12,,10238,,,,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIAH with dump truck into bridge abutment with fuel spill. Pumped off both saddle tanks and mitigated fuel on ground.,10238,,Montgomery County
153280226,24-Nov-15,00-Jan-00,00-Jan-00,4505 Queensburry D,Hazmat / Hazardous Condition,Surrounding Area,2070173,TRUE,FALSE,TK12,21654,18044,21018,22724,23182,23323,23275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Staged per command, PISOS.",23323,,07
153280282,24-Nov-15,00-Jan-00,00-Jan-00,4901 Paint Branch Pkwy,Rescues,City of College Park,2071174,FALSE,FALSE,TK12,21654,18044,23418,22176,22724,22098,23275,23323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23162,,12
153280348,24-Nov-15,00-Jan-00,00-Jan-00,5006 Lakeland Rd,Non-Emergency Incidents,City of College Park,2072175,FALSE,FALSE,E122,21654,18044,22176,23275,22724,23418,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153290014,25-Nov-15,00-Jan-00,00-Jan-00,4318 Knox Rd,EMS Assists,University of Maryland,2073176,FALSE,FALSE,E122,21654,18044,22724,23275,22098,23162,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153290034,25-Nov-15,00-Jan-00,00-Jan-00,4603 Knox Rd,Automatic Alarms,City of College Park,2074177,FALSE,FALSE,E122,21654,18044,22176,22679,22098,23162,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unable to reset alarm,21654,,12
153290136,25-Nov-15,00-Jan-00,00-Jan-00,5402 Knoxville Dr,Automatic Alarms,Surrounding Area,2076179,FALSE,FALSE,E122,,,21018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOTS,21018,,13
153290298,25-Nov-15,00-Jan-00,00-Jan-00,8429 greenbelt road,Structure Fire,Surrounding Area,2078181,TRUE,FALSE,TK12,18044,17826,22176,21654,22724,21018,23323,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044,,48
153290305,25-Nov-15,00-Jan-00,00-Jan-00,7011 Adelphi road,Structure Fire,Surrounding Area,2079182,TRUE,FALSE,TK12,18044,17826,22724,22176,21654,23323,21018,,,PISPTA,C12,,10238,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044,,01
153290399,25-Nov-15,00-Jan-00,00-Jan-00,4305 Rowalt Dr,Automatic Alarms,University of Maryland,2080183,FALSE,FALSE,E122,18044,21654,22176,22679,17826,21018,23162,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153300332,26-Nov-15,00-Jan-00,00-Jan-00,1352 langley Way,Structure Fire,Surrounding Area,2082185,TRUE,FALSE,TK12,18044,17826,23323,21654,23162,22679,,,,PISPTA,C12,289,10238,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044,,34
153310011,27-Nov-15,00-Jan-00,00-Jan-00,2404 brightseat road,Hazmat / Hazardous Condition,Surrounding Area,2083186,FALSE,FALSE,TK12,18044,17826,23162,23182,23323,,,,,Emergency Operations Performed,HMSU12,22485,21654,,,,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044,,Other PG
153310134,27-Nov-15,00-Jan-00,00-Jan-00,4490 Rossborough Ln,Automatic Alarms,University of Maryland,2084187,FALSE,FALSE,E122,18044,21654,22176,22724,23162,23323,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS,21654,,12
153310218,27-Nov-15,00-Jan-00,00-Jan-00,7400 Hopkins Avenue,EMS Assists,City of College Park,2085188,FALSE,FALSE,E122,18044,21532,23182,23276,22485,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22724,,12
153310240,27-Nov-15,00-Jan-00,00-Jan-00,9523 48th Ave,Hazmat / Hazardous Condition,Surrounding Area,2086189,FALSE,FALSE,TK12,21532,18044,23182,23276,22485,22724,23323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Upon arival, family out front stated one 2 people feeling sick with headaces. Pts were evaluated. Meters were run through the house, with 600ppm in the basement and around 350ppm up stairs. Source was narrowed down to the HVAC, and power to it was turned off. House was ventilated with electric ppv fan. 2 patients were transported by A811 to childrens. Ran meters through the house again, levels had dissipated. TK812 packed up and cleared.",23182,,11
153310298,27-Nov-15,00-Jan-00,00-Jan-00,6300 Somerset Ave,Structure Fire,Surrounding Area,2087190,TRUE,FALSE,TK12,21532,9781,22724,22485,22176,23182,23275,23281,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA - malfunctioning microwave,21532,,13
153310345,27-Nov-15,00-Jan-00,00-Jan-00,2216 Tecumseh St,Hazmat / Hazardous Condition,Surrounding Area,2088191,TRUE,FALSE,E122,21021,9781,23276,23182,22176,23162,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,staged,21021,,34
153310370,28-Nov-15,00-Jan-00,00-Jan-00,11711 Livingson Rd,Hazmat / Hazardous Condition,Surrounding Area,2089192,TRUE,FALSE,HMSU12,23275,21532,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pispta,21532,,Other PG
153320165,28-Nov-15,00-Jan-00,00-Jan-00,4805 La Salle Rd,Structure Fire,Surrounding Area,2090193,TRUE,FALSE,TK12,21021,9781,21532,23182,23162,23276,22485,23048,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,staged,21021,,55
153320186,28-Nov-15,00-Jan-00,00-Jan-00,6207 Fernwood Terr,Structure Fire,Surrounding Area,2091194,TRUE,FALSE,TK12,21021,9781,21532,23182,23276,23162,23048,22485,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pispta,21021,,13
153320197,28-Nov-15,00-Jan-00,00-Jan-00,7093 Preinkert Dr,Automatic Alarms,University of Maryland,2092195,FALSE,FALSE,E122,21021,9781,23182,23276,23162,23323,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bells reset,21021,,12
153320300,28-Nov-15,00-Jan-00,00-Jan-00,4300 River Road,Structure Fire,City of College Park,2093196,TRUE,FALSE,E122,22724,21021,23276,23182,22485,23162,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steam from the vents.  Maintenance notified,21532,,12
153320375,28-Nov-15,00-Jan-00,00-Jan-00,8150 Baltimore Ave,Structure Fire,City of College Park,2094197,TRUE,FALSE,E122,21021,21532,22176,23182,23162,23323,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HVAC,21021,,12
153330062,29-Nov-15,00-Jan-00,00-Jan-00,7093 Preinkert Dr,Automatic Alarms,University of Maryland,2095198,FALSE,FALSE,E122,21021,21532,22176,23162,,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water flow alarm again. Reset and nothing find,21021,,12
153330075,29-Nov-15,00-Jan-00,00-Jan-00,4300 Knox Road,Automatic Alarms,City of College Park,2096199,FALSE,FALSE,E122,21021,21532,23162,22724,23281,23275,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alarm was normal once on scene. Seemed that the residents reset the fire alarm.,21021,,12
153330085,29-Nov-15,00-Jan-00,00-Jan-00,8150 Lakecrest Dr,Non-Emergency Incidents,Surrounding Area,2097200,FALSE,FALSE,E122,21021,21532,23162,22724,23276,23275,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21021,,35
153330138,26-Nov-15,00-Jan-00,00-Jan-00,11308 Evans Trail,Structure Fire,Surrounding Area,2081184,TRUE,FALSE,TK12,18044,17826,21654,23323,23182,23162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,22176,,41
153330345,30-Nov-15,00-Jan-00,00-Jan-00,8565 Greenbelt Rd,Structure Fire,Surrounding Area,2098201,TRUE,TRUE,E122,18044,21021,21532,22485,23275,23276,,,,Emergency Operations Performed,C12,,10238,,,,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Working terrace level apartment fire, stretched line to division 2, completed primary and secondary searches on division 2 (both negative), no extension to division 2",22098,,48
153330374,30-Nov-15,00-Jan-00,00-Jan-00,I495 at I95,Rescues,Surrounding Area,2099202,FALSE,FALSE,E122,18044,21021,21532,22485,23275,23276,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,22098,,41
153340227,30-Nov-15,00-Jan-00,00-Jan-00,3210 Powder Mill Rd,Structure Fire,Surrounding Area,2100203,TRUE,FALSE,TK12,21654,18044,23276,23162,23323,23275,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,41
153340287,30-Nov-15,00-Jan-00,00-Jan-00,7401 Princeton Ave,Automatic Alarms,University of Maryland,2101204,FALSE,FALSE,E122,18044,21654,23275,23048,22098,23323,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153340296,30-Nov-15,00-Jan-00,00-Jan-00,4318 Knox road,EMS Assists,University of Maryland,2102205,FALSE,FALSE,E122,18044,21654,23182,21532,23162,23440,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOA on arrival MD12 called the patient,18044,,12
153340327,30-Nov-15,00-Jan-00,00-Jan-00,9224 edwards way,Automatic Alarms,Surrounding Area,2103206,FALSE,FALSE,E122,18044,21654,23182,23276,22098,23275,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044,,34
153340428,30-Nov-15,00-Jan-00,00-Jan-00,Campus Dr/Baltimore Ave,EMS Assists,University of Maryland,2104207,FALSE,FALSE,E122,18044,21654,21532,23440,22098,23323,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153340446,30-Nov-15,00-Jan-00,00-Jan-00,4330 Lehigh Rd,Automatic Alarms,City of College Park,2105208,FALSE,FALSE,E122,18044,21654,21532,22098,23440,23276,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153340449,30-Nov-15,00-Jan-00,00-Jan-00,4299 Lehigh Rd,EMS Assists,University of Maryland,2106209,FALSE,FALSE,E122,18044,21654,21532,22098,23440,23276,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153350283,01-Dec-15,00-Jan-00,00-Jan-00,5101 Pierce Ave,Hazmat / Hazardous Condition,City of College Park,2109003,TRUE,FALSE,E122,21654,21021,21018,22176,22098,23162,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good Intent,21654,,12
153350340,01-Dec-15,00-Jan-00,00-Jan-00,Baltimore Ave/Berwyn House Rd,Rescues,City of College Park,2110004,FALSE,FALSE,TK12,21654,21021,18044,23048,22098,23162,23323,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153350353,01-Dec-15,00-Jan-00,00-Jan-00,3002 Arundel Rd,Hazmat / Hazardous Condition,Surrounding Area,2111005,TRUE,FALSE,TK12,21654,21021,18044,23048,23323,22098,23162,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,55
153350473,01-Dec-15,00-Jan-00,00-Jan-00,6405 Fairborn Terr,Hazmat / Hazardous Condition,Surrounding Area,2112006,TRUE,FALSE,TK12,21654,18044,23418,23276,18044,22176,23275,23048,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,48
153360250,02-Dec-15,00-Jan-00,00-Jan-00,4291 Fieldhouse Dr,Structure Fire,University of Maryland,2119013,TRUE,FALSE,TK12,18044,16691,22724,23323,23276,23418,21654,21018,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Small fire in the ceiling,21654,,12
153360371,02-Dec-15,00-Jan-00,00-Jan-00,5825 University Research Ct,Non-Emergency Incidents,University of Maryland,2120014,FALSE,FALSE,TK12,21654,18044,21532,23275,23162,23182,23323,23418,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 occupant removed from stuck elevator,21654,,13
153360397,02-Dec-15,00-Jan-00,00-Jan-00,8115 Baltimore Ave,EMS Assists,University of Maryland,2121015,FALSE,FALSE,E121,18044,21654,21532,22679,23162,23182,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,12
153370053,03-Dec-15,00-Jan-00,00-Jan-00,7305 yale ave,EMS Assists,City of College Park,2344014,FALSE,FALSE,E121,18044,21532,23276,22098,22679,23162,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044,,12
153370254,03-Dec-15,00-Jan-00,00-Jan-00,840548th ave,EMS Assists,City of College Park,2127021,FALSE,FALSE,E121,18044,21654,21532,15876,22724,23162,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Priority 4 on arrival called by ff/medic crowell 22724 at 1544,18044,,11
153370317,03-Dec-15,00-Jan-00,00-Jan-00,11358 Cherry Hill Road,Hazmat / Hazardous Condition,Surrounding Area,2128022,TRUE,FALSE,TK12,21654,15876,21532,23182,22176,23162,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044,,41
153370371,03-Dec-15,00-Jan-00,00-Jan-00,5213 Paint Branch Pkwy,Non-Emergency Incidents,City of College Park,2129023,FALSE,FALSE,TK12,18044,15876,21654,22485,22724,23182,23162,21532,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invest light balast - nothing found/good intent,22724,,12
153370401,03-Dec-15,00-Jan-00,00-Jan-00,3204 Toledo Pl,Structure Fire,Surrounding Area,2130024,TRUE,FALSE,TK12,18044,15876,21654,21532,22724,23275,23162,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,22098,,01
153380010,04-Dec-15,00-Jan-00,00-Jan-00,8223 Paint Branch Dr,Automatic Alarms,University of Maryland,2131025,FALSE,FALSE,E121,21654,15876,18044,23182,23276,22485,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unable to reset alarm,21654,,12
153380154,04-Dec-15,00-Jan-00,00-Jan-00,10229 Southard Dr,Hazmat / Hazardous Condition,Surrounding Area,2132026,TRUE,FALSE,TK12,21654,15876,20100,23440,22176,21532,21018,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21654,,31
153380254,04-Dec-15,00-Jan-00,00-Jan-00,5108 Iroquois St,Vegetation Fire,City of College Park,2132026,FALSE,FALSE,E121,20100,21532,22176,23440,,,,,,Emergency Operations Performed,C12B,16691,,,,,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,11
153380317,04-Dec-15,00-Jan-00,00-Jan-00,4711 Berwyn House Rd #322,EMS Assists,City of College Park,2133027,FALSE,FALSE,E121,20100,21532,23440,22098,23323,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
153380322,04-Dec-15,00-Jan-00,00-Jan-00,4611 College Ave,Non-Emergency Incidents,University of Maryland,2134028,FALSE,FALSE,TK12,21654,18044,23162,23276,22485,23182,23418,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flooding Condition`,21654,,12
153380325,04-Dec-15,00-Jan-00,00-Jan-00,7370 Baltimore Ave,Non-Emergency Incidents,City of College Park,2135029,FALSE,FALSE,TK12,21654,18044,23182,23276,23162,23418,22485,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Looked for cat inside roof - unsuccesful,21654,,12
153380439,04-Dec-15,00-Jan-00,00-Jan-00,5201 60th Ave,Structure Fire,Surrounding Area,2136030,TRUE,TRUE,E121,20100,21654,18044,23440,23162,22203,23418,,,PISPTA,C12,10238,,,,,,,,,PISPTA,C12A,9781,,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,"5th due engine after E813 FTR and then marked up.  Small fire in the attic, but PISPTA",20100,,09
153390051,05-Dec-15,00-Jan-00,00-Jan-00,4439 Lehigh Rd,EMS Assists,City of College Park,2137031,FALSE,FALSE,E121,20100,21654,23162,22203,22485,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
153390070,05-Dec-15,00-Jan-00,00-Jan-00,5900 Marlboro Pike,Other Emergency,Surrounding Area,2138032,FALSE,FALSE,TK12,18044,20100,21654,23162,22203,23440,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXFR to 26,20100,,Other PG
